unique_code,filename,name,text,pado,consultorio_match_score,validation,validation_maleja,type,notes,address,unnamed:_13,unnamed:_14,unnamed:_15,unnamed:_16,unnamed:_17,unnamed:_18,unnamed:_19,unnamed:_20,validacion_agente,unnamed:_22,unnamed:_23,unnamed:_24,unnamed:_25,unnamed:_26,unnamed:_27,unnamed:_28,place_id,google_maps_uri,address_components,16.2381178,result_lng,display_name,formatted_address,in_target_municipality,municipality_name,zip_code,ra,pharmacy,v1,result_lat,pharmacy.1,v42,gsv_id,zipcode_gsv,name_clean,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,fecha_alta,telefono,correoelec,www,pado_geo,location_match,name_match,zipcode_denue,nom_estab_clean,name_score,zip_flag,merged_latitude,Cve_ent,Cve_mun,Cve_loc,Ageb,Manzana,Cvegeo_ageb,Cvegeo_mza,key_ageb,POBTOT,PDER_SS,PSINDER,PCON_DISC,PCON_LIMI,P15YM_AN,GRAPROES,VPH_C_ELEC,VPH_AGUADV,VPH_DRENAJ,VPH_PISODT,PRO_OCUP_C,TOTHOG,insured_rate,disability_rate,electricity_access_rate,piped_water_access_rate,drainage_access_rate,floor_material_rate,occupants_per_room,average_schooling
ChIJV5agVuHG7IUR7o76ZGpmIYA,ChIJV5agVuHG7IUR7o76ZGpmIYA_2023-06_center_313.jpg,Farmacias Econ√≥micas,"Google
 POLO
 GOLDEN SPECIAL RALPH LAUREN
 B
 2024 Good
 NK
 PERFUM
 PATENT
 LIDER
 GENERICOS
 ETHER
 ¬© Google",False,66.6666667,False,,,,"Av. Primera Sur Ote. s/n, Centro, Ocozocoautla de Espinosa",,,,,,,,,,,,,,,,,ChIJV5agVuHG7IUR7o76ZGpmIYA,https://maps.google.com/?cid=9232773318232936174,"[{'longText': 'Centro', 'shortText': 'Centro', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'San Antonio', 'shortText': 'San Antonio', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Ocozocoautla de Espinosa', 'shortText': 'Ocozocoautla de Espinosa', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29140', 'shortText': '29140', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-93.374483,Farmacias Econ√≥micas,"Av. Primera Sur Ote. s/n, Centro, San Antonio, 29140 Ocozocoautla de Espinosa, Chis., México",True,Ocozocoautla,29140.0,Diego,True,,,,,21,,farmacias econa^sa‰¥micas,484308.0,FARMACIAS MEDICAS ECONOMICAS,,464111.0,Farmacias sin minisúper,0 a 5 personas,PRIMERA SUR ORIENTE,SEGUNDA ORIENTE SUR,0.0,,7.0,Chiapas,61.0,Ocozocoautla de Espinosa,1.0,Ocozocoautla de Espinosa,296,21.0,2010-07,9686890021.0,FADRIQUEMANCILLA@GMAIL.COM,,False,True,False,,farmacias medicas economicas,0.7998412698,GSV Zip Missing,16.2381178,7,61,1,0296,21,0706100010296,0706100010296021,0706100010296,2216,1228.0,988.0,98.0,226.0,70.0,10.81,644.0,644.0,644.0,640.0,0.85,645.0,0.5541516245487365,0.14620938628158844,0.9984496124031008,0.9984496124031008,0.9984496124031008,0.9922480620155039,0.85,10.81
ChIJqZtVhKJP8oURbDfqyGJfRoM,ChIJqZtVhKJP8oURbDfqyGJfRoM_2025-02_right_290.jpg,Farmacias Yireh - Av. Hidalgo,"Google
 A
 Farmacias del Ahorro
 Te queremos... bien.
 FARMACIA
 MER
 COLOC
 ESA MONTE AZULES
 25 Google
 ¬© Google",False,66.6666667,False,True,,,"Primera Avenida Nte. Pte. 117, Centro, 29960 Palenque, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJqZtVhKJP8oURbDfqyGJfRoM,https://maps.google.com/?cid=9459352945220532076,"[{'longText': '117', 'shortText': '117', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Primera Avenida Norte Poniente', 'shortText': 'Primera Avenida Nte. Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Palenque', 'shortText': 'Palenque', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29960', 'shortText': '29960', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-91.98428,Farmacias Yireh - Av. Hidalgo,"Primera Avenida Nte. Pte. 117, Centro, 29960 Palenque, Chis., México",True,Palenque,29960.0,Diego,False,,,,,22,29960.0,farmacias yireh - av. hidalgo,7046179.0,FARMACIA SALUD Y VIDA,,464111.0,Farmacias sin minisúper,0 a 5 personas,PRIMERA NORTE PONIENTE,PRIMERA PONIENTE NORTE,,29960.0,7.0,Chiapas,65.0,Palenque,1.0,Palenque,037A,15.0,2019-11,9161141948.0,,,False,True,False,29960.0,salud y vida,0.5225095785,Match,16.2381178,7,65,1,037A,15,070650001037A,070650001037A015,070650001037A,1236,675.0,556.0,104.0,139.0,49.0,10.75,399.0,399.0,399.0,396.0,1.12,401.0,0.5461165048543689,0.1966019417475728,0.9950124688279302,0.9950124688279302,0.9950124688279302,0.9875311720698254,1.12,10.75
ChIJrUVlgB5F7YURQSQMXMYxrec,ChIJrUVlgB5F7YURQSQMXMYxrec_2019-10_center_226.jpg,Farmacia De Genericos,"Google
 FARMACIA DE GENERICOS
 CAUCION BA
 Google",False,66.6666667,False,,,,"Calz Tlaxcala 96, Tlaxcala, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJrUVlgB5F7YURQSQMXMYxrec,https://maps.google.com/?cid=16694054121749881921,"[{'longText': '96', 'shortText': '96', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calzada Tlaxcala', 'shortText': 'Calz Tlaxcala', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Tlaxcala', 'shortText': 'Tlaxcala', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29210', 'shortText': '29210', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.643679,Farmacia De Genericos,"Calz Tlaxcala 96, Tlaxcala, 29210 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29210.0,Diego,True,,,,,25,,de genericos,6196761.0,FARMACIA DE GENERICOS JESUS,,464111.0,Farmacias sin minisúper,0 a 5 personas,TLAXCALA,ROSARIO CASTELLANOS,0.0,29210.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,414,24.0,2010-07,9671624076.0,,,False,False,False,29210.0,de genericos jesus,0.8888888889,GSV Zip Missing,16.2381178,7,78,1,0414,24,0707800010414,0707800010414024,0707800010414,2867,1383.0,1473.0,68.0,185.0,136.0,10.36,718.0,723.0,724.0,698.0,1.07,732.0,0.4823857690966167,0.08824555284269271,0.9808743169398907,0.9877049180327869,0.9890710382513661,0.953551912568306,1.07,10.36
ChIJj00gkvhE7YURZHTI80HvAqA,ChIJj00gkvhE7YURZHTI80HvAqA_2023-07_center_190.jpg,FARMACIA EMMANUEL,"FARMACIA
 EMMANUEL C
 ¬© 2023 Gran
 SERVICIOS: DETECCION DE GLUCOSA AZUCAR TOMA DE
 PRESION ARTERIAL EXAMEN DE LABORATORIO RETIRO PE PUNTOS
 RETIRO DE IMPLANTES APLICACION DE SUERO VITAMINADO ENTRAVENOSA APLICACION PE INTECCIONES
 Google
 Google",False,66.6666667,False,,,,San Crist√≥bal de las Casas,,,,,,,,,,,,,,,,,ChIJj00gkvhE7YURZHTI80HvAqA,https://maps.google.com/?cid=11530041062563804260&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': '29217', 'shortText': '29217', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.6577,FARMACIA EMMANUEL,"29217 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29217.0,Colleen,True,,,,,27,,emmanuel,11238829.0,FARMACIA SIN NOMBRE,,464111.0,Farmacias sin minisúper,0 a 5 personas,REAL DEL MONTE,NINGUNO,0.0,29217.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,984,1.0,2024-11,,,,False,True,False,29217.0,sin nombre,0.4472222222,GSV Zip Missing,16.2381178,7,78,1,0984,1,0707800010984,0707800010984001,0707800010984,101,38.0,63.0,0.0,7.0,7.0,6.19,19.0,21.0,21.0,19.0,1.23,21.0,0.37623762376237624,0.06930693069306931,0.9047619047619048,1.0,1.0,0.9047619047619048,1.23,6.19
ChIJT82n-BpF7YURFyEgg7kgk0Y,ChIJT82n-BpF7YURFyEgg7kgk0Y_2024-07_center_296.jpg,FARMACIA Lucy,"FARMACIA Lucy
 Danelas es on locks los co
 Medikamento Genérico o de Patente
 Google
 Google",False,66.6666667,False,,,,"30 de Abril 42, Emiliano Zapata, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJT82n-BpF7YURFyEgg7kgk0Y,https://maps.google.com/?cid=5085444385372381463,"[{'longText': '42', 'shortText': '42', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': '30 de Abril', 'shortText': '30 de Abril', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Emiliano Zapata', 'shortText': 'Emiliano Zapata', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29218', 'shortText': '29218', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.646282,FARMACIA Lucy,"30 de Abril 42, Emiliano Zapata, 29218 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29218.0,Colleen,True,,,,,29,,lucy,9699493.0,FARMACY LUCY,,464111.0,Farmacias sin minisúper,0 a 5 personas,30 DE ABRIL,18 DE MARZO,44.0,29218.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,683,34.0,2024-11,,,,False,True,False,29218.0,farmacy lucy,0.5555555556,GSV Zip Missing,16.2381178,7,78,1,0683,34,0707800010683,0707800010683034,0707800010683,3939,2238.0,1701.0,117.0,457.0,216.0,9.99,1003.0,1004.0,1001.0,977.0,1.11,1004.0,0.5681645087585682,0.14572226453414572,0.999003984063745,1.0,0.9970119521912351,0.9731075697211156,1.11,9.99
ChIJncZp9QdF7YUR6-u5saUir-U,ChIJncZp9QdF7YUR6-u5saUir-U_2024-07_center_270.jpg,Farmacia San Cristobal,"4 Google
 AY ABARROTES
 CRISTOBAL
 967 19
 Google
 GENERICOS
 CHAVELAS
 24 Google
 24 Cosgle
 Google",False,66.6666667,False,,,,"Av Diego Dugelay 4, Barrio de Guadalupe, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJncZp9QdF7YUR6-u5saUir-U,https://maps.google.com/?cid=16550485250656562155,"[{'longText': '4', 'shortText': '4', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Avenida Diego Dugelay', 'shortText': 'Av Diego Dugelay', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Barrio de Guadalupe', 'shortText': 'Barrio de Guadalupe', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29230', 'shortText': '29230', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.632837,Farmacia San Cristobal,"Av Diego Dugelay 4, Barrio de Guadalupe, 29230 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29230.0,Colleen,True,,,,,30,,san cristobal,7093398.0,FARMACIA SAN CRISTOBAL,,464111.0,Farmacias sin minisúper,0 a 5 personas,DIEGO DUGELAY,PROFESORA MARIA ADELINA FLORES,4.0,29230.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,202,15.0,2019-11,,,,False,False,False,29230.0,san cristobal,1.0,GSV Zip Missing,16.2381178,7,78,1,0202,15,0707800010202,0707800010202015,0707800010202,2529,1466.0,1063.0,88.0,220.0,64.0,12.0,759.0,759.0,759.0,753.0,0.77,763.0,0.5796757611704231,0.121787267694741,0.9947575360419397,0.9947575360419397,0.9947575360419397,0.9868938401048493,0.77,12.0
ChIJw92TZgFF7YURFv1wO6xMoB8,ChIJw92TZgFF7YURFv1wO6xMoB8_2024-07_left_4.jpg,FARMACIAS BIENESTAR MX,"BIENESTAR
 LARMAUHO
 MOMENTOS GEN√âRICOS
 PAL DE CURACION
 NOMENENCIA Y PRIMERA
 RECARGAS ELECTRONICS
 NGO DE SERVICIOS
 COPAS E IMPRESIONES
 ESCREDS Y WR
 Google
 E
 EXCLUSIVO
 CLIENTES
 PROVEEDORES
 ABARROTES
 ‡ÆÖ‡Æ∞
 Google",False,66.6666667,False,,,,"Los Cronistas 31 Prudencio Moscoso Pastrana, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJw92TZgFF7YURFv1wO6xMoB8,https://maps.google.com/?cid=2278905714064817430&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Prudencio Moscoso', 'shortText': 'Prudencio Moscoso', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29217', 'shortText': '29217', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.656706,FARMACIAS BIENESTAR MX,"Los Cronistas 31 Prudencio Moscoso Pastrana, Prudencio Moscoso, 29217 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29217.0,Colleen,True,,,,,31,,farmacias bienestar mx,7184806.0,FARMACIA BIENESTAR MX,,464112.0,Farmacias con minisúper,0 a 5 personas,LOS CRONISTAS,LOS INGENIEROS,31.0,29217.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,819,8.0,2019-11,9672305200.0,FARMACIABIENESTARMX@GMAIL..COM,,False,True,False,29217.0,bienestar mx,0.6957070707,GSV Zip Missing,16.2381178,7,78,1,0819,8,0707800010819,0707800010819008,0707800010819,4210,2251.0,1945.0,49.0,329.0,191.0,9.73,1003.0,1001.0,1004.0,967.0,1.1,1018.0,0.5346793349168646,0.08978622327790974,0.9852652259332023,0.9833005893909627,0.9862475442043221,0.949901768172888,1.1,9.73
ChIJf70rMUFF7YURfOZRef1ORKE,ChIJf70rMUFF7YURfOZRef1ORKE_2024-07_center_153.jpg,FARMACIAS V &,"Coca-Cola
 PONTE HL
 ROPA AMERICANA B
 DEVENTA
 AQU√ç
 000
 Google
 Google",False,66.6666667,False,,,,"Dr. Rafael Pacheco Luna 9, Barrio de San Diego, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJf70rMUFF7YURfOZRef1ORKE,https://maps.google.com/?cid=11620499789091825276&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': '9', 'shortText': '9', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Doctor Rafael Pacheco Luna', 'shortText': 'Dr. Rafael Pacheco Luna', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Barrio de San Diego', 'shortText': 'Barrio de San Diego', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29270', 'shortText': '29270', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.634267,FARMACIAS V &,"Dr. Rafael Pacheco Luna 9, Barrio de San Diego, 29270 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29270.0,Colleen,True,,,,,32,,farmacias v &,10693911.0,FARMACIA V & V,,464111.0,Farmacias sin minisúper,0 a 5 personas,DOCTOR RAFAEL PACHECO LUNA,PEDREGAL,9.0,29270.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,804,24.0,2024-11,,AGAPEEMOXA2@GMAIL.COM,,False,True,False,29270.0,v & v,0.0,GSV Zip Missing,16.2381178,7,78,1,0804,24,0707800010804,0707800010804024,0707800010804,5602,3651.0,1947.0,249.0,388.0,358.0,8.51,1197.0,1190.0,1196.0,1126.0,1.25,1199.0,0.6517315244555516,0.11370938950374866,0.9983319432860718,0.9924937447873228,0.9974979149291076,0.939115929941618,1.25,8.51
ChIJQd7bk5BF7YURhj5fkPL2cvE,ChIJQd7bk5BF7YURhj5fkPL2cvE_2024-07_center_90.jpg,Punto Yastás en Farmacia Yireh,"OR
 EXICO A.R.
 REG. CONST. 126/93
 Google
 11:30-13:00p.m. APOSENTO ALTO
 16:30-18:00pm. CULTO DE PREDICACION BIBLICA
 LUNES
 17:00-18:30p.m. SOCIEDAD FEMENIL
 JUEVES
 19:00-20:30pm CULTO DE ORACION
 SABADO
 16:00-17:30pm. SOCIEDAD INTERMEDIA
 17:30-19:00p.m. SOCIEDAD DE JOVENES
 ‚í∏Google",False,66.6666667,False,,,,"Av. la Almolonga 38, Sta Lucia, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJQd7bk5BF7YURhj5fkPL2cvE,https://maps.google.com/?cid=17398239832150326918,"[{'longText': '38', 'shortText': '38', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Avenida la Almolonga', 'shortText': 'Av. la Almolonga', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Santa Lucia', 'shortText': 'Sta Lucia', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29250', 'shortText': '29250', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.630598,Punto Yastás en Farmacia Yireh,"Av. la Almolonga 38, Sta Lucia, 29250 San Crist√≥bal de las Casas, Chis., México",True,San Cristobal de las Casas,29250.0,Colleen,True,,,,,34,,punto yasta!s en yireh,467212.0,FARMACIA YIREH,,464111.0,Farmacias sin minisúper,0 a 5 personas,VICENTE GUERRERO,REMEDIOS MORRELLON,35.0,29250.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,77,2.0,2010-07,,,,False,False,False,29250.0,yireh,0.4151515152,GSV Zip Missing,16.2381178,7,78,1,0077,2,0707800010077,0707800010077002,0707800010077,7069,4077.0,2984.0,164.0,506.0,215.0,11.74,1997.0,1996.0,1997.0,1981.0,0.84,1998.0,0.5767435280803508,0.09478002546329042,0.9994994994994995,0.998998998998999,0.9994994994994995,0.9914914914914915,0.84,11.74
ChIJye_M67A4jYURYeXgywuGVFI,ChIJye_M67A4jYURYeXgywuGVFI_2024-07_right_90.jpg,Farmacia Sion,"24 Gaple
 Google
 2012 modula
 138
 024
 com
 Google",False,50.0,False,,,not found?,"Tercera Avenida Ote. Sur 39, Jesusito, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJye_M67A4jYURYeXgywuGVFI,https://maps.google.com/?cid=5932513994377061729,"[{'longText': '39', 'shortText': '39', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Tercera Avenida Oriente Sur', 'shortText': 'Tercera Avenida Ote. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Jesusito', 'shortText': 'Jesusito', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30023', 'shortText': '30023', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-92.131685,Farmacia Sion,"Tercera Avenida Ote. Sur 39, Jesusito, 30023 Comitán de Domínguez, Chis., México",True,Comitan,30023.0,Vianna,False,,,,,51,,sion,410836.0,FARMACIA SION,,464111.0,Farmacias sin minisúper,0 a 5 personas,TERCERA ORIENTE SUR,CUARTA SUR ORIENTE,39.0,30023.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,42,17.0,2014-12,,,,True,False,False,30023.0,sion,1.0,GSV Zip Missing,16.2381178,7,19,1,0042,17,0701900010042,0701900010042017,0701900010042,3205,1652.0,1553.0,187.0,426.0,83.0,10.99,970.0,969.0,971.0,968.0,0.73,976.0,0.5154446177847114,0.19126365054602185,0.9938524590163934,0.992827868852459,0.9948770491803278,0.9918032786885246,0.73,10.99
ChIJm7nZtaHE7IURH8YXXF3mxnc,ChIJm7nZtaHE7IURH8YXXF3mxnc_2023-05_left_267.jpg,Farmacia Guadalupana,"Goodle
 2025 Google
 Farmacia
 Dulcería
 Google
 Google",False,40.0,False,,,NO GSV,"Treceava Sur Pte. 353, Bugambilias, 29130 Berrioz‚àö¬∞bal, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJm7nZtaHE7IURH8YXXF3mxnc,https://maps.google.com/?cid=8630839024553543199,"[{'longText': '353', 'shortText': '353', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Treceava Sur Poniente', 'shortText': 'Treceava Sur Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Bugambilias', 'shortText': 'Bugambilias', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Berriozábal', 'shortText': 'Berriozábal', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29130', 'shortText': '29130', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-93.277123,Farmacia Guadalupana,"Treceava Sur Pte. 353, Bugambilias, 29130 Berriozábal, Chis., México",True,Berriozabal,29130.0,Vianna,False,,,,,54,29130.0,guadalupana,9488457.0,FARMACIA PROSALUD,,464111.0,Farmacias sin minisúper,0 a 5 personas,DECIMA SEGUNDA SUR ORIENTE,QUINTA ORIENTE SUR,0.0,29130.0,7.0,Chiapas,12.0,Berriozábal,1.0,Berriozábal,145,39.0,2024-11,9611661551.0,,,False,True,False,29130.0,prosalud,0.4962121212,Match,16.2381178,7,12,1,0145,39,0701200010145,0701200010145039,0701200010145,1908,944.0,964.0,91.0,201.0,130.0,8.32,468.0,396.0,469.0,456.0,1.25,470.0,0.4947589098532495,0.1530398322851153,0.9957446808510638,0.8425531914893617,0.997872340425532,0.9702127659574468,1.25,8.32
ChIJU3_uznbZ7IUR205nuOpC1mw,ChIJU3_uznbZ7IUR205nuOpC1mw_2024-07_center_23.jpg,FARMACIA XIMENA,"Google
 FARMACIAS
 """"XIMENA""""
 Tu Blenostar Es Nuestra Prioridad
 GENERICOS Y SIMILARES
 FARMACIA
 XIMENA
 MENA
 ¬© Google",False,66.6666667,False,,,,"1a. Avenida Sur Ote., Ter‚àö¬∞n, 29050 Tuxtla Guti‚àö¬©rrez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJU3_uznbZ7IUR205nuOpC1mw,https://maps.google.com/?cid=7842529376995856091,"[{'longText': '1a. Avenida Sur Oriente', 'shortText': '1a. Avenida Sur Ote.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Terán', 'shortText': 'Terán', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29050', 'shortText': '29050', 'types': ['postal_code'], 'languageCode': 'es'}]",16.2381178,-93.164584,FARMACIA XIMENA,"1a. Avenida Sur Ote., Terán, 29050 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29050.0,Nethra,True,,,,,58,29050.0,ximena,10426117.0,FARMACIA XIMENA,,464111.0,Farmacias sin minisúper,0 a 5 personas,PRIMERA SUR ORIENTE,CENTRAL SUR,0.0,29050.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,065A,31.0,2024-11,9615425321.0,,,False,True,True,29050.0,ximena,1.0,Match,16.2381178,7,101,1,065A,31,071010001065A,071010001065A031,071010001065A,1264,685.0,579.0,51.0,114.0,42.0,11.23,373.0,370.0,373.0,372.0,0.89,373.0,0.5419303797468354,0.1305379746835443,1.0,0.9919571045576407,1.0,0.9973190348525469,0.89,11.23
