id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,latitud,longitud,fecha_alta,telefono,correoelec,www,PADO_geo,location_match,name_match,reason_for_checking,RA,Pharmacy,PADO,Chain,NO GSV,Permanently_closed,Note,GSV DATE
8022021,FARMACIA DERMOCUTANIA,,464111,Farmacias sin minisúper,6 a 10 personas,DOCTOR BELISARIO DOMINGUEZ,LIBRAMIENTO PONIENTE NORTE,2535,29060,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,541,13,16.75480575,-93.14141422,2019-11,,DERMOTUXTLA@DERMOCUTANEA.COM,WWW.DERMOCUTANEA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8022071,COMERCIALISADORA FRAMPESA,RICARDO BORGES PASTRANA SA DE CV,464111,Farmacias sin minisúper,6 a 10 personas,DOCTOR BELISARIO DOMINGUEZ,DECIMA QUINTA PONIENTE SUR,957,29060,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,560,16,16.75418552,-93.13108031,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8154018,FARMACIA GI,FARMACIA GI SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA ORIENTE SUR,SEGUNDA SUR ORIENTE,,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1291,3,16.74268199,-93.17865277,2019-11,5565594239,,,FALSE,TRUE,FALSE,No GSV within radius,Pau,,,,,,,
8239299,FARMACIA SIMILARES,,464111,Farmacias sin minisúper,0 a 5 personas,REAL DEL BOSQUE,DEL NOGAL,,29050,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2764,139,16.70171936,-93.17331155,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8266547,DERMATHELIA FARMACIA DERMATOLOGICA,DERMATHELIA CLINICA DERMATOLOGICA SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,PICHUCALCO,139,29030,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,912,16,16.75589849,-93.12850746,2019-11,,,WWW.DERMATHELIACCHIAPAS.COM,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8266912,FARMACIA SIMILARES,FARMACIA SIMILARES SA DE CV,464111,Farmacias sin minisúper,6 a 10 personas,CENTRAL PONIENTE,SEGUNDA PONIENTE SUR,261,29066,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,965,23,16.75378998,-93.11742045,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8532749,FARMACIAS DE SIMILARES,FARMACIAS DE SIMILARES SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,LIBRAMIENTO SUR ORIENTE,EL PALMAR,4465,29075,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1361,48,16.73686888,-93.08798015,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8532771,FARMACIA DEL AHORRO,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SA DE CV,464111,Farmacias sin minisúper,11 a 30 personas,NINGUNO,NINGUNO,,29096,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2336,2,16.7333817,-93.05447498,2019-11,5544218140,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8532879,FARMACIA SIMILARES,DOC TOLEDO SUR SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,PROSPERIDAD,PROSPERIDAD PONIENTE-SUR,0,29045,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2834,139,16.75302439,-93.06090609,2019-11,9616493990,GRUPOTOLEDO20@HOTMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8615423,FARMACIA SIMILARES TERAN,,464111,Farmacias sin minisúper,0 a 5 personas,CUARTA PONIENTE NORTE,PRIMERA NORTE PONIENTE,615,29050,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,645,18,16.75440024,-93.16895989,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8620803,FARMACIAS DE SIMILARES,COMERCIALIZADORA FAMPESA SA,464111,Farmacias sin minisúper,11 a 30 personas,DOCTOR BELISARIO DOMÍNGUEZ,DÉCIMA QUINTA PONIENTE SUR,950,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,560,16,16.75421455,-93.13091308,2019-11,9617093972,CPEFRAINFAMPESA@OUTLOOK.COM,WWW.FARMACIASDESIMILARES.COM,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8620815,FARMACIAS SIMILARES,COMERCIALIZADORA FAMPESA SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,PRESA CHICOASÉN,PRESA PENITAS,810,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1183,15,16.75630127,-93.08852933,2019-11,,TUXTLA27FAMPESA@HOTMAIL.COM,,FALSE,TRUE,FALSE,No GSV within radius,Pau,,,,,,,
8620876,FARMACIAS SIMILARES,COMERCIALIZADORA FAMPESA SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,QUINTA NORTE PONIENTE,CALLE DEL SAUCE,2246,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2675,33,16.7618538,-93.13646759,2019-11,,SABINOSFAMPESA@HOTMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8701190,FARMACIA EBENEZER,,464111,Farmacias sin minisúper,0 a 5 personas,LAS CASAS NORTE,LAS CASAS ORIENTE,481,29096,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2196,22,16.74058866,-93.07105675,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8755305,FARMACIA SAN LUCAS,MARIA CANDELARIA LOPEZ PEREZ SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,NOVENA PONIENTE SUR,SEGUNDA SUR PONIENTE,242,29066,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,950,7,16.75361054,-93.1241036,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8755659,FARMACIA ZOE,,464111,Farmacias sin minisúper,0 a 5 personas,EL BOSQUE,NINGUNO,0,29050,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2764,26,16.73388101,-93.16563034,2019-11,9612758605,,,TRUE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8781789,FARMACIAS SIMILARES TUXTLA GUTIERREZ 23,FARMACIAS DE SIMILARES SA DE CV,464111,Farmacias sin minisúper,11 a 30 personas,DOCTOR MANUEL VELASCO SUÁREZ,Samuel León Brindis,232,29059,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1111,24,16.7357362,-93.10464988,2019-11,,REDESL@PORUNPAISMEJOR.COM.MX,FARMACIASDESIMILARES.COM,TRUE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8781790,FARMACIAS DE SIMILARES TUXTLA GUTIERREZ 25,FARMACIAS DE SIMILARES SA DE CV,464111,Farmacias sin minisúper,6 a 10 personas,AL SUMIDERO,Décima Cuarta Norte Oriente,133,29100,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,700,35,16.76444903,-93.10482374,2019-11,,REDESL@PORUNPAISMEJOR.COM.MX,FARMACIASDESIMILARES.COM,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8885468,FARMACIA SANTA CRUZ,,464112,Farmacias con minisúper,0 a 5 personas,DECIMA PRIMERA ORIENTE NORTE,SEGUNDA NORTE ORIENTE,285,29043,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,946,22,16.7534474,-93.10676603,2019-11,,,,FALSE,TRUE,FALSE,No GSV within radius,Pau,,,,,,,
8965257,FARMACIAS SIMILARES,COMERCIALIZADORA FAMPESA SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,LIBRAMIENTO SUR ORIENTE,PRIMERA ORIENTE SUR,258,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,838,9,16.73510191,-93.11804333,2019-11,,TUXTLA33FAMPESA@HOTMAIL.COM,,TRUE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8965264,FARMACIA SIMILAR,,464111,Farmacias sin minisúper,0 a 5 personas,LIBRAMIENTO SUR PONIENTE,NINGUNO,,29065,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,186A,8,16.74431615,-93.12965579,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8967136,FARMACIAS GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,AL SUMIDERO,Solidaridad,1720,29010,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,072A,13,16.76589009,-93.10449119,2019-11,3318400745,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8967283,FARMACIAS GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,DOCTOR BELISARIO DOMÍNGUEZ,Vigésima Segunda Poniente Sur,2026,29020,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,541,2,16.75454367,-93.13809186,2019-11,3318400745,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
8967344,FARMACIAS GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,TERCERA NORTE PONIENTE,Ninguno,1281,29050,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1287,33,16.75428502,-93.17435675,2019-11,3318400745,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9052436,FARMACIA SIMILARES,,464111,Farmacias sin minisúper,0 a 5 personas,TERCERA PONIENTE SUR,CUARTA SUR PONIENTE,443,29066,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,965,5,16.75113561,-93.11915861,2019-11,,,,TRUE,TRUE,FALSE,No GSV within radius,Pau,,,,,,,
9276530,FARMACIA GUADALAJARA,FARMACIA GUDALAJARA SA DE CV,464112,Farmacias con minisúper,6 a 10 personas,CENTRAL ORIENTE,CUARTA ORIENTE SUR,0,29050,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,065A,15,16.75231676,-93.16185483,2020-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9279206,FARMACIAS DE AHORRO,COMERCIALIZADORA FARMAUCETICA DE CHIAPAS SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,LAURELES,DOCTOR BELISARIO DOMINGUEZ,,29020,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1249,54,16.75801428,-93.16559263,2020-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9299532,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,ROSARIO SABINAL,ROSARIO SABINAL,1281,29057,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1287,51,16.75414606,-93.17678333,2020-11,,,WWW.FARMACIASGUADALAJARA.COM.MX,TRUE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9299949,FARMACIA SAN JOSE,,464112,Farmacias con minisúper,0 a 5 personas,CAMINO A RANCHO VIEJO,ROBERTO MADRAZO,0,29057,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2622,1,16.73509767,-93.18246808,2020-11,9613701379,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9323447,FARMACIAS GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,QUINTA NORTE PONIENTE,Novena Poniente Norte,967,29000,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,927,36,16.75945273,-93.12296251,2020-11,3318400745,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9323449,FARMACIAS GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,NINGUNO,Ninguno,2220,29025,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,229A,18,16.76626252,-93.16571716,2020-11,3318400745,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9323450,FARMACIAS GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,LIBRAMIENTO SUR PONIENTE,De los Castillos,3418,29056,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,433,58,16.74928071,-93.14710077,2020-11,3318400745,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9345551,FARMACIAS SANTA CRUZ,SUPERFAMACIAS DEL SURESTE SA DE CV,464112,Farmacias con minisúper,0 a 5 personas,NOVENA SUR PONIENTE,CUARTA PONIENTE SUR,534,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1037,15,16.74681228,-93.1212162,2021-05,,,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9394305,FARMACIAS DEL AHORRO CHS TXLL TUXTLA LAURELES,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,11 a 30 personas,DOCTOR BELISARIO DOMÍNGUEZ,Ninguno,1080,29020,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1249,54,16.7579794,-93.16556781,2024-05,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9397349,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,GUERRERO,Guanajuato,689,29020,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1821,19,16.76638016,-93.17652782,2023-11,9612070435,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9397352,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,PRIMERA PONIENTE NORTE,Tercera Norte Poniente,194,29050,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,645,10,16.75472727,-93.1660044,2023-11,,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIAGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9397353,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,PENCIL,Comitán,162,29078,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1022,54,16.73950148,-93.09338459,2023-11,,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9397354,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,NOVENA SUR ORIENTE,Santa Ana,2890,29098,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1022,29,16.73937495,-93.09353672,2023-11,,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIAGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9397437,OFICINAS ADMINISTRATIVAS DE COMIALEX,COMIALEX SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,DÉCIMA PRIMERA ORIENTE NORTE,Tercera Norte Oriente,1168,29000,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,946,21,16.75463711,-93.10656886,2023-11,,FC1810TUXTLA5DEMAYO@GMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9398366,FARMACIAS DEL AHORRO CHS TXG1 TUXTLA GRIJALVA LAB,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,0 a 5 personas,VIGÉSIMA ORIENTE NORTE,Sin Referencia,,29000,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1681,45,16.76093269,-93.09527818,2024-05,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9398476,FARMACIAS DEL AHORRO CHS TXGA TUXTLA GUATEMALA LAB,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,11 a 30 personas,GUATEMALA,Ángel Albino Corzo,109,29040,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,179A,1,16.74796421,-93.08458369,2024-05,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9398537,OFICINAS ADMINISTRATIVAS DE COMIALEX,COMIALEX SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,DÉCIMA SEXTA NORTE ORIENTE,Tercera Oriente Norte,466,29034,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,804,41,16.76770375,-93.11011462,2023-11,,75555.COMIALEX@GMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9399208,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,ÁNGEL ALBINO CORZO,Tepozotlán,2179,29040,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,522,22,16.75018538,-93.09609784,2023-11,,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIAGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9399209,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,DOCTOR BELISARIO DOMÍNGUEZ,Laureles,3555,29050,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1272,21,16.75562284,-93.15097468,2023-11,,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIAGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9399214,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,LIBRAMIENTO SUR ORIENTE,Golondrinas,4576,29096,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2317,29,16.73952592,-93.08192909,2023-11,9616391878,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9399281,FARMACIAS SIMILARESTUXTLA GUTIERREZ 40,GOYOMA SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,CUARTA PONIENTE NORTE,Tercera Norte Poniente,10,29050,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,645,18,16.75441181,-93.16895975,2023-11,,CGEN@GOYOMA.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9403346,FARMACIAS DEL AHORRO CHS TXSF TUXTLA SAN FRANCISCO,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,0 a 5 personas,LIBRAMIENTO SUR ORIENTE,Segunda Oriente Sur,350,29066,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1766,8,16.73534232,-93.11765011,2024-05,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9403348,FARMACIAS DEL AHORRO CHS TXNO TUXTLA 5A. NTE. OTE.,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,6 a 10 personas,QUINTA NORTE ORIENTE,Tikal,1777,29020,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,895,4,16.76129256,-93.10479996,2024-05,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9405097,FARMACIAS SANTACRUZ,SUPER FARMACIAS DEL SURESTE SA DE CV,464112,Farmacias con minisúper,0 a 5 personas,NOVENA SUR PONIENTE,CUARTA PONIENTE SUR,534,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1037,15,16.74683653,-93.12135842,2023-11,,FCIA_SANTACRUZ@YAHOO.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9406220,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,QUINTA NORTE PONIENTE,Novena Poniente Norte,,29034,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,927,36,16.75945592,-93.12297887,2023-11,,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIAGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9410238,FARMACIAS DEL AHORRO CHS TXRR TUXTLA TERRAZAS,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,6 a 10 personas,OCTAVA PONIENTE SUR,Décima Sur Poniente,1099,29066,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1060,20,16.7472059,-93.12423969,2024-05,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9412150,FARMACIAS SIMILARES,COMERCIALIZADORA FAMPESA SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,DEL ZAPOTAL,DÉCIMA NOVENA SUR ORIENTE,915,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,630,27,16.73683458,-93.11191408,2023-11,,TUXTLA46FAMPESA@HOTMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9413323,FARMACIAS SIMILARES TUXTLA GUTIERREZ 44,GOYOMA SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,DOCTOR BELISARIO DOMÍNGUEZ,Sabinal,29030,29030,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,541,55,16.75491774,-93.14075512,2023-11,,CGEN@GOYOMA.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9413470,FARMACIAS SANTA CRUZ,SUPER FARMACIAS DEL SURESTE SA DE CV,464112,Farmacias con minisúper,6 a 10 personas,QUINTA SUR PONIENTE,TERCERA PONIENTE SUR,313,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1037,10,16.74969959,-93.11870304,2023-11,,FCIA_SANTACRUZ@YAHOO.COM,,FALSE,TRUE,FALSE,No GSV within radius,Pau,,,,,,,
9414197,FARMACIAS SIMILARES,COMERCIALIZADORA FAMPESA SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,EMILIANO ZAPATA,LOS MANGOS,93,,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2764,39,16.7274899,-93.16888466,2023-11,,TUXTLA42FAMPESA@HOTMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9416951,F UN TUXTLA BR CHS 00720 TM,COMERCIALIZADORA FARMACEUTICA DEL SURESTE SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,22A PONIENTE SUR,,488,29060,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,541,4,16.751795,-93.139085,2024-05,,TUXBRL@FARMACIASUNION.COM,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9436163,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,PASEO DE LAS GÁRGOLAS,Arquímedes,663,29025,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,229A,14,16.76848962,-93.15972876,2023-11,,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIAGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9436398,FARMACIAS SIMILARES TUXTLA 38,GENERICOS DEL TROPICO SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,PERIFÉRICO SUR PONIENTE,Libramiento Poniente Norte,2341,29060,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,363,42,16.75029338,-93.1398979,2023-11,,SIMICOORDINACION@GENER.COM.MX,,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9438566,FARMACIAS GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,AL SUMIDERO,Tercera Oriente Sur,2698,29017,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,1732,30,16.77782696,-93.10207286,2023-11,,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIAGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9438567,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,CARRETERA A VILLAFLORES,Francisco I. Madero,480,29090,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,630,27,16.73727976,-93.11224874,2023-11,9616886350,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIASGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
9438568,FARMACIA GUADALAJARA,FARMACIA GUADALAJARA SA DE CV,464112,Farmacias con minisúper,11 a 30 personas,QUINTA NORTE PONIENTE,Segunda Poniente Norte,352,29037,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,876,31,16.75854345,-93.1175749,2023-11,9616000129,JESPINOZA@FRAGUA.COM.MX,WWW.FARMACIAGUADALAJARA.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Pau,,,,,,,
